FID,FID_1,OBJECTID,Id,gridcode,area,perimeter,iso,ORIG_FID,FID_2,MUNI_NUM,MUNI_NAME,MUNI_TYPE,MUNI_NAME_,GOVT_JURIS,COUNTY_NAM,STATE_NAME,STATE_ABBR,FIPS_STATE,FIPS_COUNT,FIPS_MUNI,FIPS_CODE_,SHAPE_AREA,SHAPE_LEN
11264,10725,46998,46998,1,1229,170,0.534396868000000,10725,63,69,East Nottingham,Township,East Nottingham Township,Municipality,Chester,Pennsylvania,PA,42,029,21624,4202921624,561622432.148000001907349,141036.482856999995420
11265,10731,47040,47040,1,4264,301,0.591417361000000,10731,63,69,East Nottingham,Township,East Nottingham Township,Municipality,Chester,Pennsylvania,PA,42,029,21624,4202921624,561622432.148000001907349,141036.482856999995420
11266,10736,47069,47069,1,576,112,0.577027222000000,10736,63,69,East Nottingham,Township,East Nottingham Township,Municipality,Chester,Pennsylvania,PA,42,029,21624,4202921624,561622432.148000001907349,141036.482856999995420
11267,10746,47107,47107,1,576,112,0.577027222000000,10746,63,69,East Nottingham,Township,East Nottingham Township,Municipality,Chester,Pennsylvania,PA,42,029,21624,4202921624,561622432.148000001907349,141036.482856999995420
11268,10747,47109,47109,1,34457,1292,0.259395418000000,10747,63,69,East Nottingham,Township,East Nottingham Township,Municipality,Chester,Pennsylvania,PA,42,029,21624,4202921624,561622432.148000001907349,141036.482856999995420
11269,10765,47209,47209,1,576,112,0.577027222000000,10765,63,69,East Nottingham,Township,East Nottingham Township,Municipality,Chester,Pennsylvania,PA,42,029,21624,4202921624,561622432.148000001907349,141036.482856999995420
11270,10766,47210,47210,1,1215,170,0.528309353000000,10766,63,69,East Nottingham,Township,East Nottingham Township,Municipality,Chester,Pennsylvania,PA,42,029,21624,4202921624,561622432.148000001907349,141036.482856999995420
11271,10767,47211,47211,1,1588112,7647,0.341278407000000,10767,63,69,East Nottingham,Township,East Nottingham Township,Municipality,Chester,Pennsylvania,PA,42,029,21624,4202921624,561622432.148000001907349,141036.482856999995420
11272,10773,47258,47258,1,96179,2402,0.209480748000000,10773,63,69,East Nottingham,Township,East Nottingham Township,Municipality,Chester,Pennsylvania,PA,42,029,21624,4202921624,561622432.148000001907349,141036.482856999995420
11273,10782,47300,47300,1,331283,4870,0.175529895000000,10782,63,69,East Nottingham,Township,East Nottingham Township,Municipality,Chester,Pennsylvania,PA,42,029,21624,4202921624,561622432.148000001907349,141036.482856999995420
11274,10783,47319,47319,1,900,120,0.785398163000000,10783,63,69,East Nottingham,Township,East Nottingham Township,Municipality,Chester,Pennsylvania,PA,42,029,21624,4202921624,561622432.148000001907349,141036.482856999995420
11275,10805,47487,47487,1,6151,316,0.774072120000000,10805,63,69,East Nottingham,Township,East Nottingham Township,Municipality,Chester,Pennsylvania,PA,42,029,21624,4202921624,561622432.148000001907349,141036.482856999995420
11276,10807,47504,47504,1,35886,1351,0.247072391000000,10807,63,69,East Nottingham,Township,East Nottingham Township,Municipality,Chester,Pennsylvania,PA,42,029,21624,4202921624,561622432.148000001907349,141036.482856999995420
11277,10808,47506,47506,1,1256,163,0.594051771000000,10808,63,69,East Nottingham,Township,East Nottingham Township,Municipality,Chester,Pennsylvania,PA,42,029,21624,4202921624,561622432.148000001907349,141036.482856999995420
11278,10814,47555,47555,1,2113,215,0.574423821000000,10814,63,69,East Nottingham,Township,East Nottingham Township,Municipality,Chester,Pennsylvania,PA,42,029,21624,4202921624,561622432.148000001907349,141036.482856999995420
11279,10815,47556,47556,1,73801,2210,0.189883646000000,10815,63,69,East Nottingham,Township,East Nottingham Township,Municipality,Chester,Pennsylvania,PA,42,029,21624,4202921624,561622432.148000001907349,141036.482856999995420
11280,10817,47567,47567,1,8454,480,0.461094172000000,10817,63,69,East Nottingham,Township,East Nottingham Township,Municipality,Chester,Pennsylvania,PA,42,029,21624,4202921624,561622432.148000001907349,141036.482856999995420
11281,10820,47582,47582,1,900,120,0.785398163000000,10820,63,69,East Nottingham,Township,East Nottingham Township,Municipality,Chester,Pennsylvania,PA,42,029,21624,4202921624,561622432.148000001907349,141036.482856999995420
11282,10822,47596,47596,1,616,113,0.606224786000000,10822,63,69,East Nottingham,Township,East Nottingham Township,Municipality,Chester,Pennsylvania,PA,42,029,21624,4202921624,561622432.148000001907349,141036.482856999995420
11283,10823,47597,47597,1,616,113,0.606224786000000,10823,63,69,East Nottingham,Township,East Nottingham Township,Municipality,Chester,Pennsylvania,PA,42,029,21624,4202921624,561622432.148000001907349,141036.482856999995420
11284,10830,47638,47638,1,576,112,0.577027222000000,10830,63,69,East Nottingham,Township,East Nottingham Township,Municipality,Chester,Pennsylvania,PA,42,029,21624,4202921624,561622432.148000001907349,141036.482856999995420
11285,10834,47670,47670,1,10954,558,0.442093574000000,10834,63,69,East Nottingham,Township,East Nottingham Township,Municipality,Chester,Pennsylvania,PA,42,029,21624,4202921624,561622432.148000001907349,141036.482856999995420
11286,10835,47671,47671,1,900,120,0.785398163000000,10835,63,69,East Nottingham,Township,East Nottingham Township,Municipality,Chester,Pennsylvania,PA,42,029,21624,4202921624,561622432.148000001907349,141036.482856999995420
11287,10838,47685,47685,1,616,113,0.606224786000000,10838,63,69,East Nottingham,Township,East Nottingham Township,Municipality,Chester,Pennsylvania,PA,42,029,21624,4202921624,561622432.148000001907349,141036.482856999995420
11288,10841,47698,47698,1,616,113,0.606224786000000,10841,63,69,East Nottingham,Township,East Nottingham Township,Municipality,Chester,Pennsylvania,PA,42,029,21624,4202921624,561622432.148000001907349,141036.482856999995420
11289,10842,47699,47699,1,900,120,0.785398163000000,10842,63,69,East Nottingham,Township,East Nottingham Township,Municipality,Chester,Pennsylvania,PA,42,029,21624,4202921624,561622432.148000001907349,141036.482856999995420
11290,10851,47733,47733,1,900,120,0.785398163000000,10851,63,69,East Nottingham,Township,East Nottingham Township,Municipality,Chester,Pennsylvania,PA,42,029,21624,4202921624,561622432.148000001907349,141036.482856999995420
11291,10852,47734,47734,1,1296,173,0.544155044000000,10852,63,69,East Nottingham,Township,East Nottingham Township,Municipality,Chester,Pennsylvania,PA,42,029,21624,4202921624,561622432.148000001907349,141036.482856999995420
11292,10853,47735,47735,1,323687,3581,0.317195107000000,10853,63,69,East Nottingham,Township,East Nottingham Township,Municipality,Chester,Pennsylvania,PA,42,029,21624,4202921624,561622432.148000001907349,141036.482856999995420
11293,10864,47788,47788,1,900,120,0.785398163000000,10864,63,69,East Nottingham,Township,East Nottingham Township,Municipality,Chester,Pennsylvania,PA,42,029,21624,4202921624,561622432.148000001907349,141036.482856999995420
11294,10873,47822,47822,1,576,112,0.577027222000000,10873,63,69,East Nottingham,Township,East Nottingham Township,Municipality,Chester,Pennsylvania,PA,42,029,21624,4202921624,561622432.148000001907349,141036.482856999995420
11295,10874,47824,47824,1,900,120,0.785398163000000,10874,63,69,East Nottingham,Township,East Nottingham Township,Municipality,Chester,Pennsylvania,PA,42,029,21624,4202921624,561622432.148000001907349,141036.482856999995420
11296,10879,47841,47841,1,1800,180,0.698131701000000,10879,63,69,East Nottingham,Township,East Nottingham Township,Municipality,Chester,Pennsylvania,PA,42,029,21624,4202921624,561622432.148000001907349,141036.482856999995420
11297,10884,47858,47858,1,900,120,0.785398163000000,10884,63,69,East Nottingham,Township,East Nottingham Township,Municipality,Chester,Pennsylvania,PA,42,029,21624,4202921624,561622432.148000001907349,141036.482856999995420
11298,10885,47861,47861,1,21703,651,0.643528310000000,10885,63,69,East Nottingham,Township,East Nottingham Township,Municipality,Chester,Pennsylvania,PA,42,029,21624,4202921624,561622432.148000001907349,141036.482856999995420
11299,10886,47862,47862,1,900,120,0.785398163000000,10886,63,69,East Nottingham,Township,East Nottingham Township,Municipality,Chester,Pennsylvania,PA,42,029,21624,4202921624,561622432.148000001907349,141036.482856999995420
11300,10890,47881,47881,1,576,112,0.577027222000000,10890,63,69,East Nottingham,Township,East Nottingham Township,Municipality,Chester,Pennsylvania,PA,42,029,21624,4202921624,561622432.148000001907349,141036.482856999995420
11301,10894,47906,47906,1,2700,240,0.589048623000000,10894,63,69,East Nottingham,Township,East Nottingham Township,Municipality,Chester,Pennsylvania,PA,42,029,21624,4202921624,561622432.148000001907349,141036.482856999995420
11302,10895,47907,47907,1,808182,7397,0.185612748000000,10895,63,69,East Nottingham,Township,East Nottingham Township,Municipality,Chester,Pennsylvania,PA,42,029,21624,4202921624,561622432.148000001907349,141036.482856999995420
11303,10903,47946,47946,1,238807,4030,0.184776537000000,10903,63,69,East Nottingham,Township,East Nottingham Township,Municipality,Chester,Pennsylvania,PA,42,029,21624,4202921624,561622432.148000001907349,141036.482856999995420
11304,10907,47965,47965,1,42924,1075,0.466759452000000,10907,63,69,East Nottingham,Township,East Nottingham Township,Municipality,Chester,Pennsylvania,PA,42,029,21624,4202921624,561622432.148000001907349,141036.482856999995420
11305,10911,47989,47989,1,1800,180,0.698131701000000,10911,63,69,East Nottingham,Township,East Nottingham Township,Municipality,Chester,Pennsylvania,PA,42,029,21624,4202921624,561622432.148000001907349,141036.482856999995420
11306,10923,48041,48041,1,1800,180,0.698131701000000,10923,63,69,East Nottingham,Township,East Nottingham Township,Municipality,Chester,Pennsylvania,PA,42,029,21624,4202921624,561622432.148000001907349,141036.482856999995420
11307,10929,48064,48064,1,576,112,0.577027222000000,10929,63,69,East Nottingham,Township,East Nottingham Township,Municipality,Chester,Pennsylvania,PA,42,029,21624,4202921624,561622432.148000001907349,141036.482856999995420
11308,10930,48065,48065,1,2366,200,0.743300822000000,10930,63,69,East Nottingham,Township,East Nottingham Township,Municipality,Chester,Pennsylvania,PA,42,029,21624,4202921624,561622432.148000001907349,141036.482856999995420
11309,10934,48080,48080,1,1256,163,0.594051771000000,10934,63,69,East Nottingham,Township,East Nottingham Township,Municipality,Chester,Pennsylvania,PA,42,029,21624,4202921624,561622432.148000001907349,141036.482856999995420
11310,10943,48163,48163,1,900,120,0.785398163000000,10943,63,69,East Nottingham,Township,East Nottingham Township,Municipality,Chester,Pennsylvania,PA,42,029,21624,4202921624,561622432.148000001907349,141036.482856999995420
11311,10953,48196,48196,1,1801262,14319,0.110398043000000,10953,63,69,East Nottingham,Township,East Nottingham Township,Municipality,Chester,Pennsylvania,PA,42,029,21624,4202921624,561622432.148000001907349,141036.482856999995420
11312,10954,48199,48199,1,47193,1003,0.589502408000000,10954,63,69,East Nottingham,Township,East Nottingham Township,Municipality,Chester,Pennsylvania,PA,42,029,21624,4202921624,561622432.148000001907349,141036.482856999995420
11313,10955,48200,48200,1,576,112,0.577027222000000,10955,63,69,East Nottingham,Township,East Nottingham Township,Municipality,Chester,Pennsylvania,PA,42,029,21624,4202921624,561622432.148000001907349,141036.482856999995420
11314,10959,48220,48220,1,4981,324,0.596260974000000,10959,63,69,East Nottingham,Township,East Nottingham Township,Municipality,Chester,Pennsylvania,PA,42,029,21624,4202921624,561622432.148000001907349,141036.482856999995420
11315,10962,48236,48236,1,616,113,0.606224786000000,10962,63,69,East Nottingham,Township,East Nottingham Township,Municipality,Chester,Pennsylvania,PA,42,029,21624,4202921624,561622432.148000001907349,141036.482856999995420
11316,10969,48262,48262,1,46591,1387,0.304339956000000,10969,63,69,East Nottingham,Township,East Nottingham Township,Municipality,Chester,Pennsylvania,PA,42,029,21624,4202921624,561622432.148000001907349,141036.482856999995420
11317,10973,48279,48279,1,4500,277,0.736992112000000,10973,63,69,East Nottingham,Township,East Nottingham Township,Municipality,Chester,Pennsylvania,PA,42,029,21624,4202921624,561622432.148000001907349,141036.482856999995420
11318,10977,48296,48296,1,900,120,0.785398163000000,10977,63,69,East Nottingham,Township,East Nottingham Township,Municipality,Chester,Pennsylvania,PA,42,029,21624,4202921624,561622432.148000001907349,141036.482856999995420
11319,10992,48363,48363,1,4500,360,0.436332313000000,10992,63,69,East Nottingham,Township,East Nottingham Township,Municipality,Chester,Pennsylvania,PA,42,029,21624,4202921624,561622432.148000001907349,141036.482856999995420
