"","OBJECTID","FID","COUNT","AREA","MEAN"
"662",662,661,56,219542400,0.087257867146816
"663",663,662,49,192099600,0.087312794613595
"664",664,663,56,219542400,0.08754211557763
"665",665,664,56,219542400,0.088796096188681
"666",666,665,64,250905600,0.088003489887342
"667",667,666,56,219542400,0.087541343910354
"668",668,667,64,250905600,0.087166458833963
"669",669,668,64,250905600,0.087126216851175
"670",670,669,56,219542400,0.087188654180084
"671",671,670,64,250905600,0.087237273924984
"672",672,671,56,219542400,0.087277765518853
"673",673,672,64,250905600,0.087452892330475
"674",674,673,64,250905600,0.090447097318247
"675",675,674,56,219542400,0.089851634443871
"676",676,675,64,250905600,0.088442513719201
"677",677,676,56,219542400,0.087087039702705
"678",678,677,64,250905600,0.086041546775959
"679",679,678,64,250905600,0.086693133460358
"680",680,679,56,219542400,0.087253179002021
"681",681,680,64,250905600,0.086836826521903
"682",682,681,56,219542400,0.086322050142501
"683",683,682,64,250905600,0.086688873590901
"684",684,683,56,219542400,0.087586330915136
"685",685,684,56,219542400,0.09100420307368
"686",686,685,49,192099600,0.09064585639506
"687",687,686,56,219542400,0.089229471715433
"688",688,687,49,192099600,0.086937243993185
"689",689,688,56,219542400,0.084856572560966
"690",690,689,56,219542400,0.086404534455921
"691",691,690,49,192099600,0.087201359016555
"692",692,691,56,219542400,0.085737865551242
"693",693,692,49,192099600,0.0843745013889
"694",694,693,56,219542400,0.085350102478904
"695",695,694,49,192099600,0.087040379187282
"696",696,695,56,219542400,0.08841916971973
"697",697,696,64,250905600,0.089512659818865
"698",698,697,64,250905600,0.09040260547772
"699",699,698,56,219542400,0.091507902768041
"700",700,699,64,250905600,0.090795100084506
"701",701,700,56,219542400,0.08919363109661
"702",702,701,64,250905600,0.087685321574099
"703",703,702,64,250905600,0.088326393277384
"704",704,703,56,219542400,0.088101171356227
"705",705,704,64,250905600,0.085293510579504
"706",706,705,56,219542400,0.082845144506012
"707",707,706,64,250905600,0.084611331229098
"708",708,707,56,219542400,0.087090903094837
"709",709,708,64,250905600,0.088749220594764
"710",710,709,64,250905600,0.08977314340882
"711",711,710,49,192099600,0.093497548176318
"712",712,711,56,219542400,0.08639717807195
"713",713,712,56,219542400,0.09002192132175
"714",714,713,49,192099600,0.092674777215841
"715",715,714,56,219542400,0.092820022388228
"716",716,715,49,192099600,0.091931768217865
"717",717,716,56,219542400,0.091128169958081
"718",718,717,56,219542400,0.090969147027603
"719",719,718,49,192099600,0.090031342999059
"720",720,719,56,219542400,0.087566062808037
"721",721,720,49,192099600,0.085486266685992
"722",722,721,56,219542400,0.08645996411464
"723",723,722,49,192099600,0.088269476379667
"724",724,723,56,219542400,0.089560471075986
"725",725,724,56,219542400,0.090335438427116
"726",726,725,56,219542400,0.098671616055071
"727",727,726,64,250905600,0.093253498082049
"728",728,727,64,250905600,0.092958880937658
"729",729,728,56,219542400,0.09412484655955
"730",730,729,64,250905600,0.095318170264363
"731",731,730,56,219542400,0.093867060462279
"732",732,731,64,250905600,0.092331404332072
"733",733,732,64,250905600,0.091921905637719
"734",734,733,56,219542400,0.09137467853725
"735",735,734,64,250905600,0.090275686816312
"736",736,735,56,219542400,0.089280729980341
"737",737,736,64,250905600,0.089337260229513
"738",738,737,56,219542400,0.089936928025314
"739",739,738,64,250905600,0.090504171443172
"740",740,739,64,250905600,0.090820241952315
"741",741,740,56,219542400,0.0945359046704
"742",742,741,49,192099600,0.095273820569321
"743",743,742,56,219542400,0.094599501229823
"744",744,743,56,219542400,0.094428643584251
"745",745,744,49,192099600,0.094500578635809
"746",746,745,56,219542400,0.098532750670399
"747",747,746,49,192099600,0.094356827741983
"748",748,747,56,219542400,0.092457699722477
"749",749,748,56,219542400,0.092157077975571
"750",750,749,49,192099600,0.092111388335423
"751",751,750,56,219542400,0.091880129517189
"752",752,751,49,192099600,0.091629929992617
"753",753,752,56,219542400,0.09149235699858
"754",754,753,49,192099600,0.091489501905685
"755",755,754,56,219542400,0.091453223223133
"756",756,755,64,250905600,0.090629480779171
"757",757,756,56,219542400,0.093309977890125
"758",758,757,64,250905600,0.093765568803065
"759",759,758,64,250905600,0.093947536428459
"760",760,759,56,219542400,0.094016288540193
"761",761,760,64,250905600,0.093904457986355
"762",762,761,56,219542400,0.091391386996422
"763",763,762,64,250905600,0.091910315561108
"764",764,763,64,250905600,0.092715186765417
"765",765,764,56,219542400,0.09294559034918
"766",766,765,64,250905600,0.093146844767034
"767",767,766,56,219542400,0.0933556647173
"768",768,767,64,250905600,0.093187087448314
"769",769,768,56,219542400,0.09263166825154
"770",770,769,56,219542400,0.081464602079775
"771",771,770,64,250905600,0.086273460532539
"772",772,771,56,219542400,0.090653741466148
"773",773,772,64,250905600,0.092219457495958
"774",774,773,64,250905600,0.092655584216118
"775",775,774,56,219542400,0.092343839018473
"776",776,775,64,250905600,0.090945341275074
"777",777,776,56,219542400,0.088352469993489
"778",778,777,64,250905600,0.092665347969159
"779",779,778,64,250905600,0.093555554631166
"780",780,779,56,219542400,0.093737405059593
"781",781,780,64,250905600,0.094641425763257
"782",782,781,56,219542400,0.095594439655542
"783",783,782,64,250905600,0.094723060261458
"784",784,783,56,219542400,0.08651934856815
"785",785,784,49,192099600,0.084861684818657
"786",786,785,56,219542400,0.087028452727411
"787",787,786,49,192099600,0.08940747456283
"788",788,787,56,219542400,0.091062944648521
"789",789,788,56,219542400,0.09191147038447
"790",790,789,49,192099600,0.091463850621058
"791",791,790,56,219542400,0.090474580414593
"792",792,791,49,192099600,0.092295476216443
"793",793,792,56,219542400,0.096863711252809
"794",794,793,56,219542400,0.093665573479874
"795",795,794,49,192099600,0.094012241886587
"796",796,795,56,219542400,0.095399874395558
"797",797,796,49,192099600,0.09718584999138
"798",798,797,56,219542400,0.09544292850686
"799",799,798,64,250905600,0.086933893500827
"800",800,799,56,219542400,0.08712734681155
"801",801,800,64,250905600,0.088122265296988
"802",802,801,56,219542400,0.089407832893942
"803",803,802,64,250905600,0.090588510967791
"804",804,803,64,250905600,0.091575356782414
"805",805,804,56,219542400,0.091771730753992
"806",806,805,64,250905600,0.091751264990307
"807",807,806,56,219542400,0.093342998996377
"808",808,807,64,250905600,0.094902439042926
"809",809,808,64,250905600,0.094356933026575
"810",810,809,56,219542400,0.094192848939981
"811",811,810,64,250905600,0.09468742471654
"812",812,811,56,219542400,0.095409632926541
"813",813,812,49,192099600,0.086104286568505
"814",814,813,56,219542400,0.086825203948787
"815",815,814,49,192099600,0.087742887437344
"816",816,815,56,219542400,0.088487882699285
"817",817,816,49,192099600,0.08911685341475
"818",818,817,56,219542400,0.089782631822995
"819",819,818,56,219542400,0.091139562028859
"820",820,819,49,192099600,0.092208066765143
"821",821,820,56,219542400,0.092594280439828
"822",822,821,49,192099600,0.093477948435715
"823",823,822,56,219542400,0.094279613745
"824",824,823,56,219542400,0.094706830834704
"825",825,824,49,192099600,0.094071572988617
"826",826,825,56,219542400,0.094044200676892
"827",827,826,64,250905600,0.085321112535894
"828",828,827,56,219542400,0.086332031791764
"829",829,828,64,250905600,0.087053715134971
"830",830,829,56,219542400,0.088124328958137
"831",831,830,64,250905600,0.088798973243684
"832",832,831,56,219542400,0.088431054992335
"833",833,832,64,250905600,0.08912132459227
"834",834,833,64,250905600,0.090730328694917
"835",835,834,56,219542400,0.092077604894127
"836",836,835,64,250905600,0.092478577513248
"837",837,836,56,219542400,0.093014903100474
"838",838,837,64,250905600,0.093759671319276
"839",839,838,64,250905600,0.094122835318558
"840",840,839,56,219542400,0.093992727675608
"841",841,840,64,250905600,0.084959408035502
"842",842,841,56,219542400,0.086129165254533
"843",843,842,64,250905600,0.086975055746734
"844",844,843,56,219542400,0.087747563607991
"845",845,844,64,250905600,0.08794394263532
"846",846,845,56,219542400,0.087297584462379
"847",847,846,64,250905600,0.088589317747392
"848",848,847,64,250905600,0.09120471670758
"849",849,848,56,219542400,0.092617923792984
"850",850,849,64,250905600,0.092501752777025
"851",851,850,56,219542400,0.092637181282043
"852",852,851,64,250905600,0.093394778203219
"853",853,852,64,250905600,0.093898735125549
"854",854,853,56,219542400,0.093805463851563
"855",855,854,56,219542400,0.083866466768086
"856",856,855,56,219542400,0.084911699406803
"857",857,856,49,192099600,0.085969768616618
"858",858,857,56,219542400,0.086587171070278
"859",859,858,49,192099600,0.087285852249788
"860",860,859,56,219542400,0.087697971213077
"861",861,860,49,192099600,0.087922032998533
"862",862,861,56,219542400,0.089260583078223
"863",863,862,56,219542400,0.091968125131513
"864",864,863,49,192099600,0.093589287631366
"865",865,864,56,219542400,0.092477235943079
"866",866,865,49,192099600,0.092081260316226
"867",867,866,56,219542400,0.092658326428916
"868",868,867,56,219542400,0.093425134063831
"869",869,868,56,219542400,0.082631390541792
"870",870,869,64,250905600,0.083475944004022
"871",871,870,64,250905600,0.084726663888432
"872",872,871,56,219542400,0.085538502782583
"873",873,872,64,250905600,0.086030022706836
"874",874,873,56,219542400,0.0866532211325
"875",875,874,64,250905600,0.087458257097751
"876",876,875,56,219542400,0.088236834188657
"877",877,876,64,250905600,0.089432720444165
"878",878,877,64,250905600,0.091201441246085
"879",879,878,56,219542400,0.092060100021107
"880",880,879,64,250905600,0.091878188890405
"881",881,880,56,219542400,0.091406411890473
"882",882,881,64,250905600,0.091783687821589
"883",883,882,49,192099600,0.081652877738281
"884",884,883,56,219542400,0.082920045724937
"885",885,884,56,219542400,0.083828165861113
"886",886,885,49,192099600,0.084879989070552
"887",887,886,56,219542400,0.085651686814215
"888",888,887,49,192099600,0.086169141591812
"889",889,888,56,219542400,0.086970126256347
"890",890,889,49,192099600,0.087989821269804
"891",891,890,56,219542400,0.088911254491125
"892",892,891,56,219542400,0.089768369016903
"893",893,892,49,192099600,0.090224202190127
"894",894,893,56,219542400,0.089879511057266
"895",895,894,49,192099600,0.088722612328675
"896",896,895,56,219542400,0.090000152720937
"897",897,896,64,250905600,0.080295905703679
"898",898,897,56,219542400,0.080902330045189
"899",899,898,64,250905600,0.081961912685074
"900",900,899,64,250905600,0.083004832733423
"901",901,900,56,219542400,0.083936584847314
"902",902,901,64,250905600,0.0848811698379
"903",903,902,56,219542400,0.085414534833814
"904",904,903,64,250905600,0.086223256657831
"905",905,904,56,219542400,0.087141217663884
"906",906,905,64,250905600,0.087931454298086
"907",907,906,64,250905600,0.088375562569126
"908",908,907,56,219542400,0.088401915505528
"909",909,908,64,250905600,0.087320252438076
"910",910,909,56,219542400,0.085631937985974
"911",911,910,56,219542400,0.079013988109572
"912",912,911,49,192099600,0.079787894475217
"913",913,912,56,219542400,0.080908349848219
"914",914,913,56,219542400,0.082278960783567
"915",915,914,49,192099600,0.083262574307773
"916",916,915,56,219542400,0.084159478944327
"917",917,916,49,192099600,0.084713587955553
"918",918,917,56,219542400,0.085294676678521
"919",919,918,49,192099600,0.085852864141367
"920",920,919,56,219542400,0.086450740295861
"921",921,920,56,219542400,0.087227423143174
"922",922,921,49,192099600,0.086983459640522
"923",923,922,56,219542400,0.086376426342343
"924",924,923,56,219542400,0.077941313119871
"925",925,924,64,250905600,0.077728039002977
"926",926,925,56,219542400,0.07849616650492
"927",927,926,64,250905600,0.079927187180147
"928",928,927,64,250905600,0.081383280688897
"929",929,928,56,219542400,0.082470840242292
"930",930,929,64,250905600,0.083559590741061
"931",931,930,56,219542400,0.084243915309863
"932",932,931,64,250905600,0.08479759702459
"933",933,932,56,219542400,0.085055321321956
"934",934,933,64,250905600,0.085377320763655
"935",935,934,64,250905600,0.086067462223582
"936",936,935,56,219542400,0.085964823407786
"937",937,936,64,250905600,0.077811207389459
"938",938,937,56,219542400,0.077437854505011
"939",939,938,64,250905600,0.077112158760428
"940",940,939,56,219542400,0.077775627374649
"941",941,940,64,250905600,0.079176157945767
"942",942,941,64,250905600,0.080543730058707
"943",943,942,56,219542400,0.081718328808035
"944",944,943,64,250905600,0.082899495377205
"945",945,944,56,219542400,0.083832307053464
"946",946,945,64,250905600,0.08453739748802
"947",947,946,56,219542400,0.084898206937526
"948",948,947,64,250905600,0.084669514093548
"949",949,948,64,250905600,0.085026809712872
"950",950,949,56,219542400,0.085556225718132
"951",951,950,56,219542400,0.077703918862556
"952",952,951,49,192099600,0.077474835727896
"953",953,952,56,219542400,0.077356672313597
"954",954,953,49,192099600,0.077818043377935
"955",955,954,56,219542400,0.078780892305076
"956",956,955,56,219542400,0.079808330562498
"957",957,956,49,192099600,0.080902488712145
"958",958,957,56,219542400,0.082170055380889
"959",959,958,49,192099600,0.08322504710178
"960",960,959,56,219542400,0.083879099892718
"961",961,960,49,192099600,0.083824897146955
"962",962,961,56,219542400,0.083137031112398
"963",963,962,56,219542400,0.083839451095888
"964",964,963,56,219542400,0.077582238508122
"965",965,964,64,250905600,0.077583456877619
"966",966,965,56,219542400,0.077371009625494
"967",967,966,64,250905600,0.077378132031299
"968",968,967,56,219542400,0.077480715699494
"969",969,968,64,250905600,0.078021758235991
"970",970,969,64,250905600,0.07868946751114
"971",971,970,56,219542400,0.079702656583062
"972",972,971,64,250905600,0.081127807265148
"973",973,972,56,219542400,0.08242251205125
"974",974,973,64,250905600,0.083039933349937
"975",975,974,56,219542400,0.082576287245112
"976",976,975,64,250905600,0.081587949185632
"977",977,976,56,219542400,0.077481981499919
"978",978,977,49,192099600,0.07758511800547
"979",979,978,56,219542400,0.077390423443701
"980",980,979,49,192099600,0.077156708556779
"981",981,980,56,219542400,0.077049213195486
"982",982,981,49,192099600,0.076904219328141
"983",983,982,56,219542400,0.076531090374504
"984",984,983,56,219542400,0.076742135653538
"985",985,984,49,192099600,0.077796262441849
"986",986,985,56,219542400,0.079646017535457
"987",987,986,49,192099600,0.081475820468397
"988",988,987,56,219542400,0.082473000910665
"989",989,988,49,192099600,0.082773430006845
"990",990,989,64,250905600,0.07747621613089
"991",991,990,56,219542400,0.07755820147161
"992",992,991,64,250905600,0.077247720444575
"993",993,992,56,219542400,0.077034384943545
"994",994,993,64,250905600,0.07698304776568
"995",995,994,56,219542400,0.076549619702356
"996",996,995,64,250905600,0.074928585905582
"997",997,996,64,250905600,0.07380695885513
"998",998,997,56,219542400,0.075188957154751
"999",999,998,64,250905600,0.077895879978314
"1000",1000,999,56,219542400,0.08033553590732
"1001",1001,1000,64,250905600,0.08199413260445
"1002",1002,1001,56,219542400,0.082901750425143
"1003",1003,1002,56,219542400,0.077590561338833
"1004",1004,1003,49,192099600,0.077480579669378
"1005",1005,1004,56,219542400,0.077192402045642
"1006",1006,1005,49,192099600,0.077001729790045
"1007",1007,1006,56,219542400,0.076828811982913
"1008",1008,1007,49,192099600,0.076024631912611
"1009",1009,1008,56,219542400,0.073780191929213
"1010",1010,1009,56,219542400,0.072272206523589
"1011",1011,1010,49,192099600,0.073649319458981
"1012",1012,1011,56,219542400,0.076562255354864
"1013",1013,1012,49,192099600,0.079366982135237
"1014",1014,1013,56,219542400,0.081241452800376
"1015",1015,1014,64,250905600,0.077753891702741
"1016",1016,1015,56,219542400,0.077496079461915
"1017",1017,1016,64,250905600,0.077216070960276
"1018",1018,1017,56,219542400,0.077012119016477
"1019",1019,1018,64,250905600,0.076621967251413
"1020",1020,1019,56,219542400,0.075747226364911
"1021",1021,1020,64,250905600,0.074244477669708
"1022",1022,1021,64,250905600,0.073307031299919
"1023",1023,1022,56,219542400,0.074313595757953
"1024",1024,1023,64,250905600,0.076547855278477
"1025",1025,1024,56,219542400,0.078918695183737
